date,pm_total_trade_count,pm_total_notional,pm_market_age_hours,pm_up_last,pm_up_first,pm_up_mean,pm_up_std,pm_up_change,pm_up_min,pm_up_max,pm_up_trade_count,pm_up_notional
2025-11-18,0,0.0,35.85809688416666,,,,,,,,0,0.0
2025-11-19,0,0.0,35.73186870805555,,,,,,,,0,0.0
2025-11-20,0,0.0,35.85062982833333,,,,,,,,0,0.0
2025-11-21,0,0.0,35.92513298888889,,,,,,,,0,0.0
2025-11-22,0,0.0,35.81505436111111,,,,,,,,0,0.0
2025-11-23,0,0.0,35.91338745,,,,,,,,0,0.0
2025-11-24,0,0.0,35.89643817333333,,,,,,,,0,0.0
2025-11-25,0,0.0,35.907342740833336,,,,,,,,0,0.0
2025-11-26,0,0.0,35.78863352027778,,,,,,,,0,0.0
2025-11-27,0,0.0,35.90213988916667,,,,,,,,0,0.0
2025-11-28,0,0.0,35.81681911194445,,,,,,,,0,0.0
2025-11-29,0,0.0,35.92060805527778,,,,,,,,0,0.0
2025-11-30,0,0.0,35.696469676111114,,,,,,,,0,0.0
2025-12-01,0,0.0,35.88667316972222,,,,,,,,0,0.0
2025-12-02,0,0.0,35.87684022916667,,,,,,,,0,0.0
2025-12-03,0,0.0,35.836222238333335,,,,,,,,0,0.0
2025-12-04,0,0.0,35.91704826666667,,,,,,,,0,0.0
2025-12-05,0,0.0,35.72373650666667,,,,,,,,0,0.0
2025-12-06,0,0.0,35.89635826888889,,,,,,,,0,0.0
2025-12-07,0,0.0,35.95592708277778,,,,,,,,0,0.0
2025-12-08,0,0.0,35.765731323888886,,,,,,,,0,0.0
2025-12-09,0,0.0,12.211205334722221,,,,,,,,0,0.0
2025-12-10,0,0.0,36.21074044388889,,,,,,,,0,0.0
2025-12-11,0,0.0,35.84671218194445,,,,,,,,0,0.0
2025-12-12,0,0.0,35.717387110000004,,,,,,,,0,0.0
2025-12-13,0,0.0,34.99683948333333,,,,,,,,0,0.0
2025-12-14,0,0.0,35.955266845000004,,,,,,,,0,0.0
2025-12-15,0,0.0,35.89020981861111,,,,,,,,0,0.0
2025-12-16,0,0.0,35.85348415166667,,,,,,,,0,0.0
2025-12-17,0,0.0,35.92078843666667,,,,,,,,0,0.0
2025-12-18,0,0.0,35.65868188416667,,,,,,,,0,0.0
2025-12-19,0,0.0,35.93587650138889,,,,,,,,0,0.0
2025-12-20,0,0.0,35.856031112222226,,,,,,,,0,0.0
2025-12-21,0,0.0,35.73005229472222,,,,,,,,0,0.0
2025-12-22,0,0.0,35.85004257,,,,,,,,0,0.0
2025-12-23,0,0.0,35.958874718333334,,,,,,,,0,0.0
2025-12-24,0,0.0,35.785608536388885,,,,,,,,0,0.0
2025-12-25,0,0.0,35.563462351666665,,,,,,,,0,0.0
2025-12-26,0,0.0,35.696748372500004,,,,,,,,0,0.0
2025-12-27,0,0.0,35.92005083,,,,,,,,0,0.0
2025-12-28,0,0.0,35.92476047805556,,,,,,,,0,0.0
2025-12-29,0,0.0,35.760113232222224,,,,,,,,0,0.0
2025-12-30,0,0.0,35.787434240833335,,,,,,,,0,0.0
2025-12-31,0,0.0,35.88075460388889,,,,,,,,0,0.0
2026-01-01,0,0.0,35.930536063611115,,,,,,,,0,0.0
2026-01-02,0,0.0,35.75760699166666,,,,,,,,0,0.0
2026-01-03,0,0.0,35.923116129444445,,,,,,,,0,0.0
2026-01-04,0,0.0,35.879932778611106,,,,,,,,0,0.0
2026-01-05,0,0.0,35.897898564722226,,,,,,,,0,0.0
2026-01-06,0,0.0,35.73549082305556,,,,,,,,0,0.0
2026-01-07,0,0.0,35.800014589722224,,,,,,,,0,0.0
2026-01-08,0,0.0,35.926437854444444,,,,,,,,0,0.0
2026-01-09,0,0.0,35.87687694861111,,,,,,,,0,0.0
2026-01-10,0,0.0,35.96658090083333,,,,,,,,0,0.0
2026-01-11,0,0.0,35.97340068027778,,,,,,,,0,0.0
2026-01-12,0,0.0,35.811703465,,,,,,,,0,0.0
2026-01-13,0,0.0,35.952526745,,,,,,,,0,0.0
2026-01-14,0,0.0,35.81597009916666,,,,,,,,0,0.0
2026-01-15,0,0.0,35.97335819222222,,,,,,,,0,0.0
2026-01-16,0,0.0,35.88346655666666,,,,,,,,0,0.0
2026-01-17,0,0.0,35.95068500916667,,,,,,,,0,0.0
2026-01-18,0,0.0,35.95760537666667,,,,,,,,0,0.0
2026-01-19,0,0.0,35.86758831361111,,,,,,,,0,0.0
2026-01-20,0,0.0,35.873201466666664,,,,,,,,0,0.0
2026-01-21,0,0.0,35.96696068805556,,,,,,,,0,0.0
2026-01-22,0,0.0,35.966189362222224,,,,,,,,0,0.0
2026-01-23,0,0.0,35.947746429999995,,,,,,,,0,0.0
2026-01-24,0,0.0,35.94742757416667,,,,,,,,0,0.0
2026-01-25,0,0.0,35.94412256166667,,,,,,,,0,0.0
2026-01-26,0,0.0,35.96742463416666,,,,,,,,0,0.0
2026-01-27,0,0.0,35.955041316111114,,,,,,,,0,0.0
2026-01-28,0,0.0,35.93466632222222,,,,,,,,0,0.0
2026-01-29,0,0.0,35.87434164194444,,,,,,,,0,0.0
2026-01-30,0,0.0,31.181456248333333,,,,,,,,0,0.0
2026-01-31,0,0.0,35.937342677222226,,,,,,,,0,0.0
2026-02-01,0,0.0,35.9404476925,,,,,,,,0,0.0
2026-02-02,0,0.0,35.93837326888889,,,,,,,,0,0.0
2026-02-03,0,0.0,35.935143053888886,,,,,,,,0,0.0
